Facility,Occupancy Type,Month,Date,Time,Day,Occupancy,Temperature max,Temperature min,Maximum Heat Index,Minimum Wind Chill Index,Rain,Raining type,Temperature
Boyd House,Transient,January,01 30 2017,10:51:43 AM,Mon,198,75.43,30.66,-996,28.46,0,No rain,< 57
Boyd House,Transient,January,01 30 2017,12:00:34 PM,Mon,201,75.43,30.66,-996,28.46,0,No rain,< 57
Boyd House,Transient,January,01 30 2017,1:10:26 PM,Mon,202,75.43,30.66,-996,28.46,0,No rain,< 57
Boyd House,Transient,January,01 30 2017,2:17:59 PM,Mon,198,75.43,30.66,-996,28.46,0,No rain,< 57
Boyd House,Transient,January,01 30 2017,3:23:30 PM,Mon,187,75.43,30.66,-996,28.46,0,No rain,< 57
Boyd House,Transient,January,01 30 2017,4:24:07 PM,Mon,142,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,8:46:20 AM,Tue,91,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,9:49:16 AM,Tue,202,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,11:00:26 AM,Tue,199,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,12:09:45 PM,Tue,198,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,1:21:12 PM,Tue,203,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,2:21:44 PM,Tue,194,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,3:30:04 PM,Tue,169,72.88,34.91,-996,31.17,0,No rain,< 57
Boyd House,Transient,January,01 31 2017,4:31:29 PM,Tue,118,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,8:35:05 AM,Wed,55,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,9:46:59 AM,Wed,202,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,10:47:40 AM,Wed,193,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,11:47:53 AM,Wed,200,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,12:59:15 PM,Wed,202,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,2:08:16 PM,Wed,187,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,3:18:54 PM,Wed,172,57.94,35.69,-996,28.6,0,No rain,< 47
Boyd House,Transient,February,02 01 2017,4:29:37 PM,Wed,136,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,8:04:02 AM,Thu,19,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,9:04:23 AM,Thu,147,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,10:14:57 AM,Thu,206,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,11:26:41 AM,Thu,203,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,12:38:43 PM,Thu,199,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,1:48:57 PM,Thu,187,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,3:01:10 PM,Thu,174,38.11,29.67,-996,16.86,0,No rain,< 47
Boyd House,Transient,February,02 02 2017,4:12:23 PM,Thu,140,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,8:36:14 AM,Fri,50,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,9:36:38 AM,Fri,169,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,10:47:13 AM,Fri,196,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,11:57:45 AM,Fri,172,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,1:09:13 PM,Fri,180,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,2:20:33 PM,Fri,143,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,3:31:35 PM,Fri,104,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 03 2017,4:42:28 PM,Fri,67,44.53,25.07,-996,16.39,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,8:50:27 AM,Sat,14,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,9:51:38 AM,Sat,20,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,11:00:26 AM,Sat,26,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,12:10:11 PM,Sat,26,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,1:19:55 PM,Sat,25,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,2:28:07 PM,Sat,20,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,3:37:35 PM,Sat,16,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 04 2017,4:47:05 PM,Sat,18,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 05 2017,8:53:58 AM,Sun,6,53.6,28.62,-996,23.05,0,No rain,< 47
Boyd House,Transient,February,02 05 2017,10:04:16 AM,Sun,12,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 05 2017,11:13:10 AM,Sun,19,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 05 2017,12:22:59 PM,Sun,15,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 05 2017,1:32:26 PM,Sun,17,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 05 2017,2:42:22 PM,Sun,20,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 05 2017,3:51:06 PM,Sun,18,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 06 2017,8:37:50 AM,Mon,68,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 06 2017,9:41:09 AM,Mon,196,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 06 2017,10:42:50 AM,Mon,195,59.18,38.34,-996,33.75,0.01,Rain,< 57
Boyd House,Transient,February,02 06 2017,11:44:52 AM,Mon,192,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 06 2017,12:53:17 PM,Mon,194,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 06 2017,2:03:09 PM,Mon,190,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 06 2017,3:03:29 PM,Mon,164,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 06 2017,4:15:33 PM,Mon,148,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 07 2017,8:35:33 AM,Tue,59,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 07 2017,9:38:08 AM,Tue,195,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 07 2017,10:38:52 AM,Tue,195,77.5,47.39,-996,44.57,0.01,Rain,< 66
Boyd House,Transient,February,02 07 2017,11:40:11 AM,Tue,197,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 07 2017,12:48:03 PM,Tue,190,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 07 2017,1:58:49 PM,Tue,196,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 07 2017,3:08:28 PM,Tue,179,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 07 2017,4:18:47 PM,Tue,143,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 08 2017,8:26:38 AM,Wed,37,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 08 2017,9:27:58 AM,Wed,207,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 08 2017,10:40:00 AM,Wed,192,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 08 2017,11:50:56 AM,Wed,202,74.52,45.47,-996,41.8,0,No rain,< 66
Boyd House,Transient,February,02 08 2017,12:59:35 PM,Wed,203,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 08 2017,2:07:09 PM,Wed,184,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 08 2017,3:16:06 PM,Wed,164,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 08 2017,4:24:54 PM,Wed,140,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,8:36:56 AM,Thu,55,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,9:47:42 AM,Thu,200,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,10:55:04 AM,Thu,200,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,12:05:58 PM,Thu,196,56.64,29.46,-996,20.59,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,1:13:46 PM,Thu,202,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,2:23:35 PM,Thu,183,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,3:32:01 PM,Thu,153,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 09 2017,4:42:29 PM,Thu,83,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,8:59:32 AM,Fri,80,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,10:10:23 AM,Fri,167,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,11:20:23 AM,Fri,172,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,12:20:58 PM,Fri,164,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,1:30:34 PM,Fri,140,56.48,24.04,-996,16.46,0,No rain,< 47
Boyd House,Transient,February,02 10 2017,2:38:12 PM,Fri,110,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 10 2017,3:46:13 PM,Fri,88,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 10 2017,4:55:00 PM,Fri,69,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,8:52:53 AM,Sat,14,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,9:53:48 AM,Sat,26,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,11:02:51 AM,Sat,33,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,12:10:57 PM,Sat,30,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,1:18:37 PM,Sat,37,75.94,45.72,-996,39.08,0,No rain,< 66
Boyd House,Transient,February,02 11 2017,2:23:49 PM,Sat,32,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 11 2017,3:30:36 PM,Sat,28,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 11 2017,4:38:49 PM,Sat,16,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,8:40:34 AM,Sun,9,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,9:51:05 AM,Sun,19,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,10:58:20 AM,Sun,21,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,12:05:00 PM,Sun,16,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,1:13:33 PM,Sun,21,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,2:20:23 PM,Sun,31,88.29,57.85,84.83,-996,0,No rain,< 78
Boyd House,Transient,February,02 12 2017,3:28:42 PM,Sun,35,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 12 2017,4:37:31 PM,Sun,33,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,8:56:48 AM,Mon,99,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,10:09:08 AM,Mon,202,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,11:19:22 AM,Mon,200,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,12:28:31 PM,Mon,201,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,1:39:07 PM,Mon,185,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,2:47:21 PM,Mon,175,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 13 2017,3:54:57 PM,Mon,143,68.94,44.79,-996,39.64,0,No rain,< 57
Boyd House,Transient,February,02 14 2017,8:02:42 AM,Tue,10,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,9:08:54 AM,Tue,136,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,10:17:01 AM,Tue,199,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,11:25:58 AM,Tue,197,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,12:35:05 PM,Tue,180,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,1:41:02 PM,Tue,184,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,2:48:27 PM,Tue,182,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 14 2017,3:56:04 PM,Tue,144,54.7,40.54,-996,34.61,0.65,Rain,< 57
Boyd House,Transient,February,02 15 2017,8:18:59 AM,Wed,27,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,9:29:06 AM,Wed,189,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,10:38:17 AM,Wed,196,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,11:47:56 AM,Wed,191,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,12:57:30 PM,Wed,198,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,2:08:24 PM,Wed,194,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,3:17:29 PM,Wed,169,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 15 2017,4:26:47 PM,Wed,125,42.19,37.6,-996,27.56,0.73,Rain,< 47
Boyd House,Transient,February,02 16 2017,8:02:15 AM,Thu,10,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,9:10:10 AM,Thu,158,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,10:19:52 AM,Thu,204,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,11:28:52 AM,Thu,201,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,12:37:06 PM,Thu,195,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,1:44:43 PM,Thu,190,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,2:52:42 PM,Thu,184,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 16 2017,4:02:43 PM,Thu,147,55.53,33.72,-996,27.75,0,No rain,< 47
Boyd House,Transient,February,02 17 2017,9:05:59 AM,Fri,96,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,10:14:54 AM,Fri,180,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,11:23:17 AM,Fri,201,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,12:31:10 PM,Fri,189,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,1:39:01 PM,Fri,150,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,2:46:04 PM,Fri,117,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 17 2017,3:52:01 PM,Fri,98,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,8:20:23 AM,Sat,9,68.41,34.05,-996,31.44,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,9:30:06 AM,Sat,17,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,10:36:51 AM,Sat,29,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,11:45:19 AM,Sat,40,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,12:51:25 PM,Sat,44,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,1:58:13 PM,Sat,50,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,3:03:50 PM,Sat,46,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 18 2017,4:11:21 PM,Sat,35,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 19 2017,8:50:41 AM,Sun,6,71.04,42.38,-996,38.27,0,No rain,< 57
Boyd House,Transient,February,02 19 2017,9:57:32 AM,Sun,16,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,11:06:24 AM,Sun,19,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,12:13:22 PM,Sun,16,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,1:21:14 PM,Sun,18,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,2:27:19 PM,Sun,32,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,3:36:03 PM,Sun,41,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 19 2017,4:44:38 PM,Sun,43,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 20 2017,8:17:38 AM,Mon,37,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 20 2017,9:26:50 AM,Mon,204,67.73,49.46,-996,47.38,0,No rain,< 66
Boyd House,Transient,February,02 20 2017,10:27:32 AM,Mon,207,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 20 2017,11:35:32 AM,Mon,196,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 20 2017,12:41:46 PM,Mon,198,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 20 2017,1:47:19 PM,Mon,187,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 20 2017,2:53:35 PM,Mon,163,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 20 2017,3:58:49 PM,Mon,140,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 21 2017,8:14:28 AM,Tue,21,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 21 2017,9:22:02 AM,Tue,196,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 21 2017,10:29:18 AM,Tue,203,72.64,51.08,-996,-996,0.77,Rain,< 66
Boyd House,Transient,February,02 21 2017,11:39:10 AM,Tue,205,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 21 2017,12:46:51 PM,Tue,195,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 21 2017,1:51:44 PM,Tue,200,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 21 2017,2:57:50 PM,Tue,179,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 21 2017,4:02:57 PM,Tue,145,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 22 2017,8:32:36 AM,Wed,56,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 22 2017,9:42:58 AM,Wed,207,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 22 2017,10:52:02 AM,Wed,203,63.95,45.79,-996,48.59,0.53,Rain,< 57
Boyd House,Transient,February,02 22 2017,11:58:49 AM,Wed,198,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 22 2017,1:04:33 PM,Wed,207,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 22 2017,2:15:28 PM,Wed,198,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 22 2017,3:16:02 PM,Wed,186,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 22 2017,4:17:58 PM,Wed,162,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,8:53:11 AM,Thu,101,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,9:57:36 AM,Thu,197,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,11:00:34 AM,Thu,195,71.47,43.73,-996,41.93,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,12:06:08 PM,Thu,192,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,1:15:32 PM,Thu,200,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,2:22:20 PM,Thu,193,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,3:28:00 PM,Thu,163,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 23 2017,4:31:02 PM,Thu,120,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 24 2017,8:46:48 AM,Fri,58,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 24 2017,9:53:37 AM,Fri,159,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 24 2017,10:56:49 AM,Fri,172,82,39.15,79.9,36.39,0,No rain,< 66
Boyd House,Transient,February,02 24 2017,11:59:56 AM,Fri,164,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 24 2017,1:03:47 PM,Fri,156,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 24 2017,2:07:10 PM,Fri,134,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 24 2017,3:08:44 PM,Fri,115,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 24 2017,4:11:44 PM,Fri,93,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 25 2017,8:55:47 AM,Sat,12,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 25 2017,9:57:26 AM,Sat,31,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 25 2017,10:58:44 AM,Sat,34,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 25 2017,11:59:40 AM,Sat,36,87.37,48.13,83.84,40.98,0,No rain,< 78
Boyd House,Transient,February,02 25 2017,1:03:54 PM,Sat,31,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 25 2017,2:07:58 PM,Sat,37,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 25 2017,3:11:47 PM,Sat,30,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 25 2017,4:12:18 PM,Sat,30,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,8:47:20 AM,Sun,8,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,9:49:37 AM,Sun,14,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,10:50:36 AM,Sun,22,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,11:54:10 AM,Sun,25,51.44,31.62,-996,25.72,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,12:57:18 PM,Sun,22,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,2:00:41 PM,Sun,27,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,3:04:16 PM,Sun,29,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 26 2017,4:08:12 PM,Sun,35,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,8:44:18 AM,Mon,70,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,9:45:09 AM,Mon,199,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,10:48:56 AM,Mon,199,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,11:50:28 AM,Mon,189,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,12:51:01 PM,Mon,189,48.85,23.14,-996,14.76,0,No rain,< 47
Boyd House,Transient,February,02 27 2017,1:51:16 PM,Mon,188,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 27 2017,2:51:46 PM,Mon,176,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 27 2017,3:52:15 PM,Mon,161,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 27 2017,4:53:53 PM,Mon,125,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 28 2017,8:10:18 AM,Tue,11,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 28 2017,9:16:46 AM,Tue,162,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 28 2017,10:23:22 AM,Tue,200,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 28 2017,11:25:29 AM,Tue,198,59.86,37.14,-996,30.42,0,No rain,< 57
Boyd House,Transient,February,02 28 2017,12:30:52 PM,Tue,186,73.65,39.94,-996,35.32,0,No rain,< 57
